2017-05-05 07:15:58.960952	-19.248047	6.225586	6.511558
2017-05-05 07:15:58.968214	-19.187622	6.286621	6.600182
2017-05-05 07:15:58.975480	-19.154663	6.286621	6.847985
2017-05-05 07:15:58.982746	-19.121704	6.347656	6.940827
2017-05-05 07:15:58.990006	-19.061279	6.469727	6.873917
2017-05-05 07:15:58.997277	-19.033813	6.530762	6.967507
2017-05-05 07:15:59.004549	-18.978882	6.713867	6.746702
2017-05-05 07:15:59.011814	-18.951416	6.713867	6.994559
2017-05-05 07:15:59.019078	-18.890991	6.774902	7.081683
2017-05-05 07:15:59.026369	-18.852539	6.774902	7.328170
2017-05-05 07:15:59.033637	-18.792114	6.774902	7.569759
2017-05-05 07:15:59.040904	-18.759155	6.835938	7.661210
2017-05-05 07:15:59.048168	-18.693237	6.958008	7.591601
2017-05-05 07:15:59.055430	-18.660278	7.141113	7.372912
2017-05-05 07:15:59.062692	-18.632812	7.202148	7.464679
2017-05-05 07:15:59.069958	-18.561401	7.263184	7.548215
2017-05-05 07:15:59.077226	-18.528442	7.263184	7.793594
2017-05-05 07:15:59.084492	-18.462524	7.385254	7.722861
2017-05-05 07:15:59.091792	-18.429565	7.385254	7.968981
2017-05-05 07:15:59.099072	-18.358154	7.751465	7.277974
2017-05-05 07:15:59.106372	-18.319702	7.751465	7.522631
2017-05-05 07:15:59.113636	-18.237305	7.873535	7.447549
2017-05-05 07:15:59.120907	-18.187866	7.934570	7.533773
2017-05-05 07:15:59.128186	-18.099976	7.995605	7.612286
2017-05-05 07:15:59.135461	-18.061523	8.178711	7.390792
2017-05-05 07:15:59.142736	-17.990112	8.361816	7.162338
2017-05-05 07:15:59.150000	-17.946167	8.544922	6.938916
2017-05-05 07:15:59.157268	-17.863770	8.666992	6.862181
2017-05-05 07:15:59.164531	-17.808838	8.728027	6.945532
2017-05-05 07:15:59.171799	-17.753906	8.728027	7.183618
2017-05-05 07:15:59.179065	-17.649536	9.033203	6.636804
2017-05-05 07:15:59.186408	-17.600098	9.033203	6.878095
2017-05-05 07:15:59.193673	-17.495728	9.338379	6.330509
2017-05-05 07:15:59.200949	-17.451782	9.338379	6.570178
2017-05-05 07:15:59.208209	-17.358398	10.375977	4.166582
2017-05-05 07:15:59.215475	-17.308960	9.399414	6.880954
2017-05-05 07:15:59.222740	-17.204590	9.582520	6.641534
2017-05-05 07:15:59.230005	-17.155151	9.704590	6.568995
2017-05-05 07:15:59.237270	-17.056274	9.704590	6.794506
2017-05-05 07:15:59.244540	-17.001343	9.826660	6.720341
2017-05-05 07:15:59.251814	-16.896973	9.826660	6.944166
2017-05-05 07:15:59.259080	-16.836548	9.948730	6.868023
2017-05-05 07:15:59.266340	-16.776123	9.948730	7.101018
2017-05-05 07:15:59.273671	-16.649780	10.070801	7.010870
